customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST00779,Female,0,No,No,28,Yes,No,One year,Yes,Bank transfer,88.96,2256.76,No
CUST00780,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Yes,Credit card,66.93,544.99,Yes
CUST00781,Male,0,Yes,No,20,Yes,DSL,Month-to-month,Yes,Electronic check,63.97,1132.19,No
CUST00782,Male,0,Yes,Yes,56,Yes,Fiber optic,Month-to-month,No,Electronic check,64.63,3311.93,No
CUST00783,Female,0,Yes,No,39,Yes,Fiber optic,Two year,Yes,Electronic check,61.09,2120.17,No
CUST00784,Female,0,Yes,No,51,Yes,Fiber optic,Month-to-month,Yes,Electronic check,73.86,3679.33,No
CUST00785,Female,0,Yes,No,12,No,DSL,Month-to-month,Yes,Electronic check,45.04,520.92,No
CUST00786,Male,0,Yes,Yes,55,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,109.11,5560.08,No
CUST00787,Male,0,No,No,11,Yes,DSL,Month-to-month,No,Mailed check,53.31,536.66,No
CUST00788,Female,0,Yes,No,26,Yes,DSL,Month-to-month,Yes,Credit card,34.75,810.91,No
CUST00789,Female,0,Yes,No,42,Yes,Fiber optic,Month-to-month,Yes,Electronic check,29.66,1192.27,No
CUST00790,Male,0,Yes,Yes,27,Yes,DSL,Month-to-month,Yes,Electronic check,21.34,595.64,No
CUST00791,Female,0,No,Yes,11,Yes,DSL,Month-to-month,Yes,Credit card,62.29,676.38,Yes
CUST00792,Female,0,Yes,No,38,Yes,DSL,Two year,Yes,Credit card,38.76,1471.23,No
CUST00793,Male,0,Yes,No,43,Yes,DSL,Month-to-month,Yes,Mailed check,22.16,968.96,Yes
CUST00794,Female,0,Yes,No,19,Yes,DSL,One year,No,Bank transfer,72.0,1259.01,No
CUST00795,Male,0,Yes,No,64,No,No,One year,Yes,Credit card,88.0,4858.02,Yes
CUST00796,Male,0,Yes,Yes,6,No,DSL,Two year,Yes,Mailed check,28.58,167.11,No
CUST00797,Male,0,Yes,No,46,Yes,Fiber optic,Two year,Yes,Electronic check,66.09,2698.84,No
CUST00798,Male,0,Yes,Yes,42,Yes,DSL,Month-to-month,No,Credit card,94.36,3819.69,No
CUST00799,Male,0,Yes,No,65,Yes,No,Month-to-month,Yes,Bank transfer,118.58,7691.53,No
CUST00800,Male,0,Yes,No,72,Yes,DSL,Month-to-month,No,Electronic check,86.72,6285.85,No
CUST00801,Male,0,No,No,59,Yes,No,Month-to-month,Yes,Mailed check,44.48,2389.1,No
CUST00802,Female,1,No,No,52,Yes,Fiber optic,One year,No,Mailed check,91.66,4539.86,No
CUST00803,Male,0,Yes,No,47,No,DSL,One year,Yes,Credit card,79.79,3653.35,No
CUST00804,Male,0,Yes,No,7,No,No,Two year,No,Electronic check,41.18,292.27,Yes
CUST00805,Female,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Yes,Credit card,105.11,1158.84,Yes
CUST00806,Female,1,Yes,No,61,Yes,DSL,Two year,Yes,Mailed check,62.74,4009.29,No
CUST00807,Female,0,Yes,No,68,Yes,Fiber optic,Month-to-month,No,Mailed check,116.2,6729.14,No
CUST00808,Male,0,No,Yes,25,Yes,No,Month-to-month,Yes,Electronic check,92.29,2163.04,No
CUST00809,Female,0,Yes,No,12,Yes,Fiber optic,Month-to-month,No,Bank transfer,84.46,913.39,No
CUST00810,Male,0,Yes,No,26,Yes,DSL,One year,Yes,Credit card,92.84,2109.64,No
CUST00811,Male,0,Yes,No,12,Yes,Fiber optic,Month-to-month,No,Mailed check,67.81,840.01,No
CUST00812,Male,1,No,No,43,Yes,Fiber optic,Two year,No,Electronic check,70.52,3182.74,No
CUST00813,Male,0,Yes,No,51,Yes,No,Two year,No,Bank transfer,105.12,4750.59,No
CUST00814,Female,0,No,Yes,37,Yes,Fiber optic,Two year,No,Credit card,88.09,2795.48,No
CUST00815,Female,0,No,Yes,46,Yes,DSL,Month-to-month,No,Electronic check,109.72,4567.7,No
CUST00816,Male,0,Yes,No,53,Yes,No,Two year,No,Bank transfer,109.08,5879.36,No
CUST00817,Male,0,Yes,No,13,Yes,DSL,One year,Yes,Bank transfer,117.65,1389.93,No
CUST00818,Male,0,Yes,Yes,54,Yes,DSL,Month-to-month,Yes,Electronic check,90.02,4187.24,Yes
CUST00819,Female,0,Yes,No,57,Yes,Fiber optic,Month-to-month,No,Mailed check,70.23,3444.67,Yes
CUST00820,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,No,Electronic check,36.63,137.07,Yes
CUST00821,Male,0,No,No,49,No,DSL,Month-to-month,No,Credit card,90.54,4597.79,No
CUST00822,Female,0,No,Yes,7,Yes,Fiber optic,Month-to-month,No,Bank transfer,49.16,312.18,Yes
CUST00823,Female,1,No,No,11,Yes,Fiber optic,Two year,No,Bank transfer,48.29,496.89,Yes
CUST00824,Male,0,Yes,No,54,Yes,Fiber optic,Month-to-month,Yes,Mailed check,43.83,2060.05,No
CUST00825,Female,1,No,No,45,Yes,Fiber optic,Month-to-month,Yes,Electronic check,107.51,4589.83,Yes
CUST00826,Female,0,No,No,23,Yes,Fiber optic,Two year,Yes,Credit card,106.8,2430.14,No
CUST00827,Male,0,No,No,28,No,DSL,Month-to-month,Yes,Mailed check,83.1,2103.96,No
CUST00828,Female,0,Yes,No,57,Yes,DSL,Two year,Yes,Mailed check,67.3,3488.33,No
CUST00829,Male,0,No,Yes,26,Yes,No,Month-to-month,No,Bank transfer,87.21,2309.17,No
CUST00830,Female,0,Yes,No,25,Yes,DSL,Month-to-month,No,Mailed check,80.72,1719.48,No
CUST00831,Male,0,Yes,No,54,Yes,Fiber optic,Month-to-month,Yes,Electronic check,61.57,3249.29,No
CUST00832,Male,0,Yes,No,29,Yes,Fiber optic,Month-to-month,Yes,Electronic check,57.96,1561.13,Yes
CUST00833,Male,0,No,Yes,36,Yes,Fiber optic,Month-to-month,Yes,Electronic check,58.28,1908.57,Yes
CUST00834,Female,1,No,Yes,14,Yes,DSL,One year,Yes,Bank transfer,78.91,1084.32,No
CUST00835,Male,1,Yes,No,35,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.77,3017.19,Yes
CUST00836,Female,0,Yes,No,30,Yes,Fiber optic,Two year,Yes,Electronic check,65.17,1880.18,Yes
CUST00837,Male,0,Yes,No,17,Yes,No,Month-to-month,Yes,Credit card,116.87,1701.13,Yes
CUST00838,Male,0,Yes,No,67,No,DSL,Month-to-month,Yes,Electronic check,28.38,1791.71,No
CUST00839,Female,0,Yes,No,30,Yes,Fiber optic,One year,No,Bank transfer,54.7,1546.73,No
CUST00840,Male,0,Yes,No,45,Yes,Fiber optic,Month-to-month,Yes,Electronic check,61.91,2671.06,No
CUST00841,Male,0,No,No,51,Yes,Fiber optic,One year,Yes,Electronic check,21.69,1088.7,No
CUST00842,Female,0,Yes,No,47,Yes,Fiber optic,Two year,Yes,Mailed check,56.5,2267.44,Yes
CUST00843,Male,1,Yes,No,53,Yes,DSL,One year,Yes,Electronic check,47.37,2386.09,No
CUST00844,Male,0,Yes,Yes,64,Yes,DSL,Month-to-month,No,Credit card,70.6,4372.28,Yes
CUST00845,Male,0,No,No,38,Yes,Fiber optic,One year,No,Mailed check,53.64,1872.54,No
CUST00846,Male,0,No,No,64,Yes,Fiber optic,One year,Yes,Electronic check,92.62,5830.9,Yes
CUST00847,Female,0,No,Yes,7,Yes,Fiber optic,Two year,No,Electronic check,70.99,445.07,No
CUST00848,Female,0,Yes,Yes,22,Yes,DSL,Month-to-month,Yes,Mailed check,32.98,662.78,No
CUST00849,Male,1,No,No,41,Yes,DSL,Month-to-month,No,Electronic check,95.01,4061.16,Yes
CUST00850,Female,0,Yes,Yes,10,Yes,DSL,Month-to-month,Yes,Electronic check,29.92,275.15,Yes
CUST00851,Male,1,No,Yes,57,No,DSL,Month-to-month,Yes,Bank transfer,103.9,5444.37,Yes
CUST00852,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,No,Credit card,113.14,767.54,No
CUST00853,Male,0,No,No,50,Yes,No,Month-to-month,No,Mailed check,52.24,2727.44,No
CUST00854,Male,0,No,No,52,Yes,DSL,Two year,No,Bank transfer,112.61,6128.69,No
CUST00855,Male,0,No,Yes,33,Yes,DSL,Two year,Yes,Credit card,99.3,3165.26,No
CUST00856,Male,1,Yes,Yes,1,Yes,DSL,One year,Yes,Electronic check,112.24,95.43,Yes
CUST00857,Male,1,No,No,53,No,Fiber optic,Month-to-month,No,Credit card,86.63,4729.73,No
CUST00858,Male,0,Yes,No,60,Yes,DSL,Month-to-month,Yes,Bank transfer,43.56,2519.63,No
CUST00859,Female,0,No,No,34,Yes,No,Two year,Yes,Mailed check,109.45,3435.5,No
CUST00860,Male,0,Yes,No,4,Yes,Fiber optic,Two year,Yes,Credit card,38.43,156.15,No
CUST00861,Female,1,Yes,No,17,Yes,No,Two year,Yes,Electronic check,41.31,653.09,No
CUST00862,Male,0,Yes,Yes,4,Yes,No,One year,Yes,Electronic check,47.11,161.46,No
CUST00863,Female,0,Yes,No,43,Yes,Fiber optic,Month-to-month,Yes,Credit card,50.42,2198.88,No
CUST00864,Female,0,Yes,Yes,4,Yes,Fiber optic,Two year,Yes,Mailed check,71.45,274.13,Yes
CUST00865,Female,0,No,No,1,Yes,DSL,Month-to-month,No,Electronic check,91.35,83.83,Yes
CUST00866,Male,0,Yes,No,71,Yes,Fiber optic,Month-to-month,Yes,Electronic check,112.62,7197.85,No
CUST00867,Male,0,Yes,No,50,Yes,No,One year,Yes,Credit card,28.84,1396.95,No
CUST00868,Female,1,No,Yes,61,Yes,DSL,Month-to-month,Yes,Credit card,115.44,6278.57,Yes
CUST00869,Male,0,Yes,Yes,35,Yes,No,Month-to-month,Yes,Bank transfer,112.13,3590.06,Yes
CUST00870,Female,0,No,No,8,Yes,DSL,Month-to-month,Yes,Credit card,25.4,198.59,No
CUST00871,Male,1,No,Yes,24,Yes,No,Month-to-month,No,Electronic check,56.03,1380.1,No
CUST00872,Female,0,No,No,36,Yes,No,Two year,Yes,Electronic check,101.31,3488.79,No
CUST00873,Female,1,No,Yes,50,Yes,Fiber optic,Month-to-month,No,Bank transfer,81.16,4065.39,Yes
CUST00874,Male,0,Yes,No,43,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,97.91,4221.13,No
CUST00875,Female,0,No,No,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.9,2438.8,No
CUST00876,Male,1,Yes,No,32,No,Fiber optic,Month-to-month,No,Electronic check,69.68,2004.93,Yes
CUST00877,Female,0,Yes,No,18,Yes,No,Month-to-month,No,Credit card,24.12,444.3,Yes
CUST00878,Female,0,No,Yes,28,Yes,Fiber optic,One year,Yes,Credit card,78.43,2058.25,No
CUST00879,Male,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,24.86,619.17,No
CUST00880,Male,0,No,No,16,Yes,Fiber optic,One year,Yes,Electronic check,80.37,1155.94,No
CUST00881,Male,0,No,No,47,Yes,Fiber optic,Two year,Yes,Credit card,100.04,4716.5,No
CUST00882,Female,0,No,No,59,Yes,Fiber optic,One year,Yes,Credit card,78.5,4000.81,No
CUST00883,Male,1,No,Yes,31,Yes,Fiber optic,Month-to-month,Yes,Mailed check,119.7,3263.46,Yes
CUST00884,Female,0,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Yes,Credit card,65.59,259.43,No
CUST00885,Female,0,Yes,Yes,37,Yes,DSL,Two year,No,Credit card,94.88,3610.68,No
CUST00886,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,No,Credit card,86.72,1439.96,No
CUST00887,Male,0,Yes,Yes,39,Yes,Fiber optic,Two year,No,Credit card,119.14,4156.06,No
CUST00888,Female,0,No,No,48,Yes,DSL,Two year,Yes,Bank transfer,91.32,3772.68,No
CUST00889,Female,1,No,Yes,46,Yes,DSL,Two year,No,Bank transfer,36.4,1629.23,No
CUST00890,Male,0,No,No,48,Yes,Fiber optic,Two year,No,Mailed check,115.55,4767.02,No
CUST00891,Male,0,Yes,No,39,Yes,DSL,Month-to-month,No,Bank transfer,86.78,3291.5,No
CUST00892,Male,0,Yes,No,4,No,DSL,Month-to-month,Yes,Credit card,25.93,92.84,No
CUST00893,Male,0,Yes,No,30,Yes,Fiber optic,Two year,Yes,Credit card,85.76,2652.38,No
CUST00894,Male,0,Yes,No,30,Yes,No,Month-to-month,No,Mailed check,108.31,3070.65,No
CUST00895,Female,0,No,No,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,77.7,1529.55,No
CUST00896,Female,0,Yes,No,66,Yes,No,One year,Yes,Mailed check,55.4,3731.83,No
CUST00897,Female,0,Yes,No,12,Yes,Fiber optic,One year,No,Bank transfer,102.09,1103.56,No
CUST00898,Female,0,Yes,No,36,Yes,DSL,Two year,No,Bank transfer,98.25,3223.34,No
CUST00899,Male,0,No,Yes,18,Yes,Fiber optic,One year,No,Electronic check,74.42,1362.14,No
CUST00900,Male,0,No,No,53,No,Fiber optic,Month-to-month,No,Bank transfer,35.44,1712.57,No
CUST00901,Male,0,Yes,Yes,71,Yes,Fiber optic,Two year,Yes,Electronic check,45.1,2984.46,No
CUST00902,Female,0,Yes,Yes,1,Yes,DSL,Two year,Yes,Electronic check,93.85,86.3,Yes
CUST00903,Female,0,Yes,No,58,Yes,Fiber optic,One year,Yes,Credit card,100.61,5095.92,No
CUST00904,Male,0,Yes,No,6,Yes,DSL,Month-to-month,Yes,Electronic check,47.93,246.68,Yes
CUST00905,Male,0,No,No,70,Yes,Fiber optic,Month-to-month,Yes,Mailed check,56.8,3955.75,Yes
CUST00906,Female,0,No,No,44,Yes,DSL,One year,Yes,Electronic check,27.76,1195.82,No
CUST00907,Female,1,Yes,No,72,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.35,5962.06,No
CUST00908,Male,0,Yes,No,24,No,Fiber optic,Month-to-month,No,Credit card,20.36,444.23,No
CUST00909,Male,0,No,Yes,19,Yes,DSL,One year,No,Mailed check,24.65,486.62,No
CUST00910,Female,1,Yes,Yes,18,Yes,Fiber optic,Month-to-month,No,Credit card,20.43,385.22,No
CUST00911,Male,0,No,No,30,No,Fiber optic,Month-to-month,No,Mailed check,84.53,2395.63,No
CUST00912,Male,0,Yes,Yes,42,Yes,Fiber optic,Month-to-month,Yes,Electronic check,61.74,2620.28,Yes
CUST00913,Male,0,Yes,Yes,33,Yes,No,Month-to-month,No,Mailed check,49.75,1637.38,No
CUST00914,Female,0,Yes,No,12,No,Fiber optic,One year,No,Bank transfer,111.27,1214.35,No
CUST00915,Female,0,Yes,No,27,Yes,Fiber optic,Month-to-month,No,Bank transfer,39.28,913.9,No
CUST00916,Female,1,No,No,39,No,DSL,Month-to-month,No,Credit card,58.94,2019.4,No
CUST00917,Female,0,Yes,No,9,Yes,DSL,One year,No,Bank transfer,114.03,1044.39,No
CUST00918,Female,0,Yes,No,21,Yes,DSL,Two year,Yes,Mailed check,62.71,1311.96,Yes
CUST00919,Female,0,Yes,Yes,29,Yes,Fiber optic,One year,Yes,Credit card,75.47,2151.13,No
CUST00920,Female,1,Yes,Yes,33,Yes,DSL,Month-to-month,Yes,Credit card,28.03,810.41,No
CUST00921,Male,0,Yes,No,62,Yes,DSL,Month-to-month,Yes,Mailed check,99.02,6004.09,No
CUST00922,Male,0,Yes,No,15,Yes,Fiber optic,Two year,Yes,Electronic check,62.28,938.34,No
CUST00923,Male,0,No,No,2,No,Fiber optic,Month-to-month,Yes,Bank transfer,100.05,204.53,No
CUST00924,Male,0,Yes,Yes,52,Yes,Fiber optic,One year,Yes,Mailed check,45.38,2012.04,No
CUST00925,Male,1,Yes,No,44,Yes,DSL,Month-to-month,Yes,Credit card,62.25,2703.11,Yes
CUST00926,Male,1,No,No,54,Yes,Fiber optic,Month-to-month,No,Mailed check,98.65,4548.38,No
CUST00927,Male,0,Yes,No,18,Yes,Fiber optic,Two year,Yes,Electronic check,117.39,2094.79,Yes
CUST00928,Female,1,No,No,3,Yes,Fiber optic,One year,No,Credit card,25.96,76.1,Yes
CUST00929,Female,0,Yes,No,7,Yes,DSL,One year,No,Credit card,101.25,623.47,No
CUST00930,Male,1,No,No,43,Yes,Fiber optic,Month-to-month,Yes,Electronic check,50.07,2159.95,No
CUST00931,Male,0,No,No,38,Yes,No,Month-to-month,No,Credit card,75.07,2463.76,No
CUST00932,Female,0,No,No,37,Yes,DSL,Month-to-month,Yes,Mailed check,49.01,1841.08,Yes
CUST00933,Male,0,No,No,58,Yes,No,Month-to-month,Yes,Mailed check,81.34,4257.2,Yes
CUST00934,Male,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Yes,Credit card,55.38,1805.19,Yes
CUST00935,Female,0,No,No,59,Yes,DSL,Month-to-month,Yes,Bank transfer,53.36,3257.6,Yes
CUST00936,Male,0,Yes,No,11,Yes,Fiber optic,Month-to-month,Yes,Electronic check,23.79,240.22,Yes
CUST00937,Female,0,Yes,Yes,68,Yes,DSL,Two year,Yes,Mailed check,34.7,2242.99,No
CUST00938,Male,0,Yes,No,68,Yes,DSL,One year,Yes,Bank transfer,111.71,7160.43,No
CUST00939,Female,0,No,No,22,Yes,Fiber optic,Two year,Yes,Electronic check,119.83,2323.92,Yes
CUST00940,Female,0,Yes,No,66,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,98.05,6264.62,No
CUST00941,Female,1,No,No,44,Yes,No,Two year,Yes,Bank transfer,48.68,2138.92,No
CUST00942,Male,0,No,No,6,Yes,Fiber optic,Month-to-month,Yes,Mailed check,60.24,373.5,No
CUST00943,Female,0,No,Yes,42,No,DSL,Month-to-month,Yes,Bank transfer,93.95,4025.45,No
CUST00944,Male,0,No,No,25,Yes,Fiber optic,Two year,Yes,Credit card,116.85,2781.04,No
CUST00945,Male,1,Yes,No,57,Yes,Fiber optic,Month-to-month,Yes,Mailed check,65.55,3713.2,No
CUST00946,Male,0,Yes,No,55,Yes,Fiber optic,Month-to-month,Yes,Mailed check,102.95,5719.76,No
CUST00947,Male,0,Yes,No,16,No,Fiber optic,Month-to-month,No,Electronic check,117.51,1783.7,Yes
CUST00948,Female,0,Yes,No,14,Yes,No,Month-to-month,Yes,Bank transfer,107.35,1312.16,No
CUST00949,Female,1,Yes,No,39,Yes,Fiber optic,One year,No,Credit card,42.71,1561.73,No
CUST00950,Male,0,Yes,Yes,28,Yes,Fiber optic,One year,No,Electronic check,20.8,593.17,Yes
CUST00951,Male,0,Yes,No,51,Yes,DSL,One year,Yes,Mailed check,69.21,3421.45,Yes
CUST00952,Female,0,No,No,49,Yes,No,Month-to-month,Yes,Mailed check,73.14,3565.55,No
CUST00953,Male,1,No,No,9,Yes,DSL,One year,No,Bank transfer,40.13,320.38,No
CUST00954,Female,0,Yes,No,58,Yes,DSL,Month-to-month,No,Electronic check,48.47,2931.77,Yes
CUST00955,Male,0,No,No,45,No,DSL,Month-to-month,Yes,Credit card,96.52,4042.91,No
CUST00956,Male,1,Yes,Yes,22,Yes,Fiber optic,Two year,No,Electronic check,67.03,1446.24,No
CUST00957,Female,0,Yes,No,32,Yes,Fiber optic,Month-to-month,No,Bank transfer,51.74,1413.58,No
CUST00958,Male,0,No,No,69,Yes,Fiber optic,One year,Yes,Mailed check,82.26,4969.08,No
CUST00959,Female,0,Yes,No,69,Yes,No,Month-to-month,No,Bank transfer,85.28,5922.02,No
CUST00960,Male,0,Yes,No,42,Yes,No,One year,Yes,Electronic check,96.94,4248.97,No
CUST00961,Male,0,No,Yes,53,Yes,DSL,One year,Yes,Bank transfer,35.67,1727.95,No
CUST00962,Male,0,No,Yes,59,Yes,DSL,Month-to-month,No,Electronic check,94.15,4762.93,No
CUST00963,Female,0,No,No,39,Yes,Fiber optic,Month-to-month,No,Electronic check,79.94,2875.02,Yes
CUST00964,Male,0,No,No,15,Yes,No,One year,Yes,Bank transfer,25.76,329.79,No
CUST00965,Male,1,No,Yes,71,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,97.74,6165.61,Yes
CUST00966,Male,0,Yes,No,29,Yes,Fiber optic,Month-to-month,No,Electronic check,58.31,1691.83,Yes
CUST00967,Male,1,Yes,No,3,Yes,DSL,One year,No,Electronic check,53.04,165.07,No
CUST00968,Female,0,Yes,No,10,Yes,Fiber optic,Month-to-month,No,Credit card,64.81,562.22,Yes
CUST00969,Female,1,Yes,No,29,Yes,Fiber optic,Two year,No,Credit card,54.62,1523.12,No
CUST00970,Male,0,No,Yes,35,Yes,Fiber optic,Month-to-month,No,Electronic check,53.83,1697.11,No
CUST00971,Female,0,Yes,Yes,6,Yes,DSL,Month-to-month,Yes,Bank transfer,100.81,530.95,No
CUST00972,Male,0,No,No,12,Yes,No,One year,Yes,Mailed check,32.45,348.04,No
CUST00973,Male,1,No,No,38,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,117.06,4295.05,No
CUST00974,Male,0,No,No,19,Yes,DSL,Month-to-month,No,Credit card,75.49,1237.85,No
CUST00975,Female,0,No,No,67,Yes,Fiber optic,Month-to-month,Yes,Electronic check,38.29,2403.41,No
CUST00976,Female,0,No,No,8,Yes,Fiber optic,Month-to-month,Yes,Credit card,33.12,232.38,Yes
CUST00977,Female,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Yes,Mailed check,79.15,572.75,No
CUST00978,Female,0,No,No,47,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,83.3,3477.2,No
CUST00979,Female,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,25.3,103.89,No
CUST00980,Female,0,No,No,51,Yes,No,Month-to-month,Yes,Credit card,44.3,2240.33,No
CUST00981,Female,0,Yes,Yes,67,Yes,DSL,One year,Yes,Electronic check,99.55,6827.88,No
CUST00982,Female,0,No,No,45,Yes,DSL,One year,Yes,Electronic check,24.96,1040.86,Yes
CUST00983,Female,0,No,Yes,8,Yes,DSL,Month-to-month,Yes,Electronic check,105.51,770.38,Yes
CUST00984,Male,0,Yes,No,16,Yes,Fiber optic,One year,Yes,Credit card,85.82,1271.67,Yes
CUST00985,Female,0,Yes,No,67,Yes,Fiber optic,Two year,Yes,Bank transfer,63.44,3628.68,No
CUST00986,Female,0,No,No,9,Yes,No,Month-to-month,No,Bank transfer,54.64,489.27,No
CUST00987,Female,0,Yes,No,60,Yes,Fiber optic,One year,Yes,Electronic check,21.92,1209.92,No
CUST00988,Female,0,No,Yes,71,Yes,Fiber optic,Month-to-month,No,Credit card,102.52,6643.21,Yes
CUST00989,Female,0,No,Yes,15,Yes,No,Two year,No,Credit card,34.27,498.44,No
CUST00990,Female,0,Yes,No,71,Yes,DSL,Month-to-month,Yes,Bank transfer,50.95,3390.45,No
CUST00991,Female,0,Yes,Yes,41,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.91,3298.89,No
CUST00992,Female,0,Yes,No,22,Yes,Fiber optic,One year,No,Electronic check,44.6,903.93,No
CUST00993,Female,0,No,No,24,Yes,Fiber optic,Month-to-month,No,Bank transfer,69.71,1627.5,No
CUST00994,Female,0,Yes,No,44,Yes,Fiber optic,Month-to-month,No,Bank transfer,100.93,4051.59,Yes
CUST00995,Female,0,Yes,No,1,Yes,Fiber optic,One year,No,Electronic check,67.05,70.28,No
CUST00996,Male,0,Yes,Yes,10,No,DSL,Month-to-month,Yes,Bank transfer,114.9,1078.94,Yes
CUST00997,Male,0,No,No,72,Yes,Fiber optic,One year,Yes,Electronic check,104.75,7367.22,No
CUST00998,Female,0,No,No,56,Yes,Fiber optic,Two year,Yes,Credit card,53.3,2612.73,No
CUST00999,Female,0,No,Yes,50,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,60.0,2989.81,No
CUST01000,Male,1,Yes,No,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,62.33,676.04,Yes
